param,scenario,simulation,peak_coeff,name,n_groups,size,intro_n,r0,delta,est,lower_ci,upper_ci,bias,is_within_ci,significant_delta,significant_est,successes,trials
Size,Size: 25,52,1,B,2,25,1,2,-0.818181818181818,-0.333333333333333,-0.913456263414517,0.554443808992976,-0.484848484848485,TRUE,TRUE,FALSE,2,6
Size,Size: 25,53,0.7,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,53,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,53,0.8,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,53,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,53,0.9,A,2,25,1,2,0.818181818181818,0.5,-0.301711588825648,0.936291947500111,0.318181818181818,TRUE,TRUE,FALSE,6,8
Size,Size: 25,53,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,53,1,A,2,25,1,2,0.818181818181818,0.6,-0.112190924615283,0.949578547346333,0.218181818181818,TRUE,TRUE,FALSE,8,10
Size,Size: 25,53,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,54,0.7,A,2,25,1,2,0.818181818181818,1,1,1,-0.181818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,54,0.7,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,54,0.8,A,2,25,1,2,0.818181818181818,1,1,1,-0.181818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,54,0.8,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,54,0.9,A,2,25,1,2,0.818181818181818,1,1,1,-0.181818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,54,0.9,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,54,1,A,2,25,1,2,0.818181818181818,1,-0.95,1,-0.181818181818182,TRUE,TRUE,FALSE,1,1
Size,Size: 25,54,1,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,55,0.7,A,2,25,1,2,0.818181818181818,1,-0.683772233983162,1,-0.181818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,55,0.7,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,55,0.8,A,2,25,1,2,0.818181818181818,1,-0.683772233983162,1,-0.181818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,55,0.8,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,55,0.9,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,55,0.9,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,55,1,A,2,25,1,2,0.818181818181818,1,-0.0436475002099628,1,-0.181818181818182,TRUE,TRUE,FALSE,5,5
Size,Size: 25,55,1,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,56,0.7,A,2,25,1,2,0.818181818181818,1,-0.683772233983162,1,-0.181818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,56,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,56,0.8,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,56,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,56,0.9,A,2,25,1,2,0.818181818181818,1,0.0814837471201992,1,-0.181818181818182,TRUE,TRUE,TRUE,6,6
Size,Size: 25,56,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,56,1,A,2,25,1,2,0.818181818181818,0.75,-0.0530193417504132,0.993680552937496,0.0681818181818182,TRUE,TRUE,FALSE,7,8
Size,Size: 25,56,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,57,0.7,A,2,25,1,2,0.818181818181818,1,-0.95,1,-0.181818181818182,TRUE,TRUE,FALSE,1,1
Size,Size: 25,57,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,57,0.8,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,57,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,57,0.9,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,57,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,57,1,A,2,25,1,2,0.818181818181818,1,-0.0436475002099628,1,-0.181818181818182,TRUE,TRUE,FALSE,5,5
Size,Size: 25,57,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,58,0.7,A,2,25,1,2,0.818181818181818,1,-0.204729271232949,1,-0.181818181818182,TRUE,TRUE,FALSE,4,4
Size,Size: 25,58,0.7,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,58,0.8,A,2,25,1,2,0.818181818181818,0.666666666666667,-0.28246915799535,0.991578510971021,0.151515151515152,TRUE,TRUE,FALSE,5,6
Size,Size: 25,58,0.8,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,58,0.9,A,2,25,1,2,0.818181818181818,0.75,-0.0530193417504132,0.993680552937496,0.0681818181818182,TRUE,TRUE,FALSE,7,8
Size,Size: 25,58,0.9,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,58,1,A,2,25,1,2,0.818181818181818,0.777777777777778,0.035006970165326,0.994381726506802,0.0404040404040406,TRUE,TRUE,TRUE,8,9
Size,Size: 25,58,1,B,2,25,1,2,-0.818181818181818,1,-0.95,1,-1.81818181818182,TRUE,TRUE,FALSE,1,1
Size,Size: 25,59,0.7,A,2,25,1,2,0.818181818181818,1,-0.683772233983162,1,-0.181818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,59,0.7,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,59,0.8,A,2,25,1,2,0.818181818181818,1,-0.204729271232949,1,-0.181818181818182,TRUE,TRUE,FALSE,4,4
Size,Size: 25,59,0.8,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,59,0.9,A,2,25,1,2,0.818181818181818,1,-0.204729271232949,1,-0.181818181818182,TRUE,TRUE,FALSE,4,4
Size,Size: 25,59,0.9,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,59,1,A,2,25,1,2,0.818181818181818,1,-0.0436475002099628,1,-0.181818181818182,TRUE,TRUE,FALSE,5,5
Size,Size: 25,59,1,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,60,0.7,A,2,25,1,2,0.818181818181818,1,-0.683772233983162,1,-0.181818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,60,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,60,0.8,A,2,25,1,2,0.818181818181818,0.5,-0.611759100633513,0.98738107358058,0.318181818181818,TRUE,TRUE,FALSE,3,4
Size,Size: 25,60,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,60,0.9,A,2,25,1,2,0.818181818181818,0.5,-0.611759100633513,0.98738107358058,0.318181818181818,TRUE,TRUE,FALSE,3,4
Size,Size: 25,60,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,60,1,A,2,25,1,2,0.818181818181818,0.666666666666667,-0.28246915799535,0.991578510971021,0.151515151515152,TRUE,TRUE,FALSE,5,6
Size,Size: 25,60,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,61,0.7,A,2,25,1,2,0.818181818181818,1,-0.95,1,-0.181818181818182,TRUE,TRUE,FALSE,1,1
Size,Size: 25,61,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,61,0.8,A,2,25,1,2,0.818181818181818,1,-0.204729271232949,1,-0.181818181818182,TRUE,TRUE,FALSE,4,4
Size,Size: 25,61,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,61,0.9,A,2,25,1,2,0.818181818181818,1,0.0814837471201992,1,-0.181818181818182,TRUE,TRUE,TRUE,6,6
Size,Size: 25,61,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,61,1,A,2,25,1,2,0.818181818181818,1,0.180767205549993,1,-0.181818181818182,TRUE,TRUE,TRUE,7,7
Size,Size: 25,61,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,62,0.7,A,2,25,1,2,0.818181818181818,1,-0.683772233983162,1,-0.181818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,62,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,62,0.8,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,62,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,62,0.9,A,2,25,1,2,0.818181818181818,1,-0.204729271232949,1,-0.181818181818182,TRUE,TRUE,FALSE,4,4
Size,Size: 25,62,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,62,1,A,2,25,1,2,0.818181818181818,1,0.0814837471201992,1,-0.181818181818182,TRUE,TRUE,TRUE,6,6
Size,Size: 25,62,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,63,0.7,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,63,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,63,0.8,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,63,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,63,0.9,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,63,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,63,1,A,2,25,1,2,0.818181818181818,0.75,-0.0530193417504132,0.993680552937496,0.0681818181818182,TRUE,TRUE,FALSE,7,8
Size,Size: 25,63,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,64,0.7,A,2,25,1,2,0.818181818181818,-0.333333333333333,-0.983192482680775,0.811401351899508,1.15151515151515,FALSE,TRUE,FALSE,1,3
Size,Size: 25,64,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,64,0.8,A,2,25,1,2,0.818181818181818,-0.333333333333333,-0.983192482680775,0.811401351899508,1.15151515151515,FALSE,TRUE,FALSE,1,3
Size,Size: 25,64,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,64,0.9,A,2,25,1,2,0.818181818181818,0.428571428571429,-0.419158272525315,0.926614867647829,0.38961038961039,TRUE,TRUE,FALSE,5,7
Size,Size: 25,64,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,64,1,A,2,25,1,2,0.818181818181818,0.272727272727273,-0.384190569976646,0.781473112361804,0.545454545454546,FALSE,TRUE,FALSE,7,11
Size,Size: 25,64,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,65,0.7,A,2,25,1,2,0.818181818181818,0,-0.97484176581315,0.97484176581315,0.818181818181818,TRUE,TRUE,FALSE,1,2
Size,Size: 25,65,0.7,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,65,0.8,A,2,25,1,2,0.818181818181818,0,-0.97484176581315,0.97484176581315,0.818181818181818,TRUE,TRUE,FALSE,1,2
Size,Size: 25,65,0.8,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,65,0.9,A,2,25,1,2,0.818181818181818,0.333333333333333,-0.811401351899508,0.983192482680775,0.484848484848485,TRUE,TRUE,FALSE,2,3
Size,Size: 25,65,0.9,B,2,25,1,2,-0.818181818181818,1,-1,1,-1.81818181818182,TRUE,TRUE,FALSE,1,1
Size,Size: 25,65,1,A,2,25,1,2,0.818181818181818,0.333333333333333,-0.554443808992976,0.913456263414517,0.484848484848485,TRUE,TRUE,FALSE,4,6
Size,Size: 25,65,1,B,2,25,1,2,-0.818181818181818,-1,-1,-1,0.181818181818182,FALSE,TRUE,TRUE,1,2
Size,Size: 25,66,0.7,A,2,25,1,2,0.818181818181818,0,-0.97484176581315,0.97484176581315,0.818181818181818,TRUE,TRUE,FALSE,1,2
Size,Size: 25,66,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,66,0.8,A,2,25,1,2,0.818181818181818,0.333333333333333,-0.811401351899508,0.983192482680775,0.484848484848485,TRUE,TRUE,FALSE,2,3
Size,Size: 25,66,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,66,0.9,A,2,25,1,2,0.818181818181818,0.5,-0.611759100633513,0.98738107358058,0.318181818181818,TRUE,TRUE,FALSE,3,4
Size,Size: 25,66,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,66,1,A,2,25,1,2,0.818181818181818,0.6,-0.432835872236179,0.989898473241064,0.218181818181818,TRUE,TRUE,FALSE,4,5
Size,Size: 25,66,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,67,0.7,A,2,25,1,2,0.818181818181818,0,-0.97484176581315,0.97484176581315,0.818181818181818,TRUE,TRUE,FALSE,1,2
Size,Size: 25,67,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,67,0.8,A,2,25,1,2,0.818181818181818,0.333333333333333,-0.811401351899508,0.983192482680775,0.484848484848485,TRUE,TRUE,FALSE,2,3
Size,Size: 25,67,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,67,0.9,A,2,25,1,2,0.818181818181818,0.5,-0.611759100633513,0.98738107358058,0.318181818181818,TRUE,TRUE,FALSE,3,4
Size,Size: 25,67,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,67,1,A,2,25,1,2,0.818181818181818,0.666666666666667,-0.28246915799535,0.991578510971021,0.151515151515152,TRUE,TRUE,FALSE,5,6
Size,Size: 25,67,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,68,0.7,A,2,25,1,2,0.818181818181818,1,-0.95,1,-0.181818181818182,TRUE,TRUE,FALSE,1,1
Size,Size: 25,68,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,68,0.8,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,68,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,68,0.9,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,68,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,68,1,A,2,25,1,2,0.818181818181818,1,-0.0436475002099628,1,-0.181818181818182,TRUE,TRUE,FALSE,5,5
Size,Size: 25,68,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,69,0.7,A,2,25,1,2,0.818181818181818,1,-1,1,-0.181818181818182,TRUE,TRUE,FALSE,5,5
Size,Size: 25,69,0.7,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,69,0.8,A,2,25,1,2,0.818181818181818,1,-1,1,-0.181818181818182,TRUE,TRUE,FALSE,5,5
Size,Size: 25,69,0.8,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,69,0.9,A,2,25,1,2,0.818181818181818,-1,-1,-1,1.81818181818182,FALSE,TRUE,TRUE,8,9
Size,Size: 25,69,0.9,B,2,25,1,2,-0.818181818181818,1,1,1,-1.81818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,69,1,A,2,25,1,2,0.818181818181818,-1,-1,-1,1.81818181818182,FALSE,TRUE,TRUE,10,11
Size,Size: 25,69,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.95,0.181818181818182,TRUE,TRUE,FALSE,0,1
Size,Size: 25,70,0.7,A,2,25,1,2,0.818181818181818,1,-0.95,1,-0.181818181818182,TRUE,TRUE,FALSE,1,1
Size,Size: 25,70,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,70,0.8,A,2,25,1,2,0.818181818181818,1,-0.683772233983162,1,-0.181818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,70,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,70,0.9,A,2,25,1,2,0.818181818181818,0.6,-0.432835872236179,0.989898473241064,0.218181818181818,TRUE,TRUE,FALSE,4,5
Size,Size: 25,70,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,70,1,A,2,25,1,2,0.818181818181818,0.666666666666667,-0.28246915799535,0.991578510971021,0.151515151515152,TRUE,TRUE,FALSE,5,6
Size,Size: 25,70,1,B,2,25,1,2,-0.818181818181818,-0.6,-0.989898473241064,0.432835872236179,-0.218181818181818,TRUE,TRUE,FALSE,1,5
Size,Size: 25,71,0.7,A,2,25,1,2,0.818181818181818,0.5,-0.611759100633513,0.98738107358058,0.318181818181818,TRUE,TRUE,FALSE,3,4
Size,Size: 25,71,0.7,B,2,25,1,2,-0.818181818181818,0,-0.97484176581315,0.97484176581315,-0.818181818181818,TRUE,TRUE,FALSE,1,2
Size,Size: 25,71,0.8,A,2,25,1,2,0.818181818181818,0.714285714285714,-0.15744639408639,0.992779406276199,0.103896103896104,TRUE,TRUE,FALSE,6,7
Size,Size: 25,71,0.8,B,2,25,1,2,-0.818181818181818,0,-0.97484176581315,0.97484176581315,-0.818181818181818,TRUE,TRUE,FALSE,1,2
Size,Size: 25,71,0.9,A,2,25,1,2,0.818181818181818,0.75,-0.0530193417504132,0.993680552937496,0.0681818181818182,TRUE,TRUE,FALSE,7,8
Size,Size: 25,71,0.9,B,2,25,1,2,-0.818181818181818,0,-0.97484176581315,0.97484176581315,-0.818181818181818,TRUE,TRUE,FALSE,1,2
Size,Size: 25,71,1,A,2,25,1,2,0.818181818181818,0.8,0.109967765943609,0.994942842911076,0.0181818181818182,TRUE,TRUE,TRUE,9,10
Size,Size: 25,71,1,B,2,25,1,2,-0.818181818181818,-0.333333333333333,-0.983192482680775,0.811401351899508,-0.484848484848485,TRUE,TRUE,FALSE,1,3
Size,Size: 25,72,0.7,A,2,25,1,2,0.818181818181818,1,-0.204729271232949,1,-0.181818181818182,TRUE,TRUE,FALSE,4,4
Size,Size: 25,72,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,72,0.8,A,2,25,1,2,0.818181818181818,1,-0.204729271232949,1,-0.181818181818182,TRUE,TRUE,FALSE,4,4
Size,Size: 25,72,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,72,0.9,A,2,25,1,2,0.818181818181818,1,0.0814837471201992,1,-0.181818181818182,TRUE,TRUE,TRUE,6,6
Size,Size: 25,72,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,72,1,A,2,25,1,2,0.818181818181818,1,0.261166704894362,1,-0.181818181818182,TRUE,TRUE,TRUE,8,8
Size,Size: 25,72,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,73,0.7,A,2,25,1,2,0.818181818181818,1,-0.683772233983162,1,-0.181818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,73,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,73,0.8,A,2,25,1,2,0.818181818181818,1,-0.415196452357427,1,-0.181818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,73,0.8,B,2,25,1,2,-0.818181818181818,-1,-1,0.415196452357427,0.181818181818182,TRUE,TRUE,FALSE,0,3
Size,Size: 25,73,0.9,A,2,25,1,2,0.818181818181818,1,0.0814837471201992,1,-0.181818181818182,TRUE,TRUE,TRUE,6,6
Size,Size: 25,73,0.9,B,2,25,1,2,-0.818181818181818,-1,-1,0.204729271232949,0.181818181818182,TRUE,TRUE,FALSE,0,4
Size,Size: 25,73,1,A,2,25,1,2,0.818181818181818,1,0.0814837471201992,1,-0.181818181818182,TRUE,TRUE,TRUE,6,6
Size,Size: 25,73,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.0436475002099628,0.181818181818182,TRUE,TRUE,FALSE,0,5
Size,Size: 25,74,0.7,A,2,25,1,2,0.818181818181818,1,1,1,-0.181818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,74,0.7,B,2,25,1,2,-0.818181818181818,1,-1,1,-1.81818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,74,0.8,A,2,25,1,2,0.818181818181818,1,1,1,-0.181818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,74,0.8,B,2,25,1,2,-0.818181818181818,1,-1,1,-1.81818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,74,0.9,A,2,25,1,2,0.818181818181818,1,1,1,-0.181818181818182,FALSE,TRUE,TRUE,,
Size,Size: 25,74,0.9,B,2,25,1,2,-0.818181818181818,1,-1,1,-1.81818181818182,TRUE,TRUE,FALSE,3,3
Size,Size: 25,74,1,A,2,25,1,2,0.818181818181818,1,-0.95,1,-0.181818181818182,TRUE,TRUE,FALSE,1,1
Size,Size: 25,74,1,B,2,25,1,2,-0.818181818181818,-1,-1,0.204729271232949,0.181818181818182,TRUE,TRUE,FALSE,0,4
Size,Size: 25,75,0.7,A,2,25,1,2,0.818181818181818,1,-0.95,1,-0.181818181818182,TRUE,TRUE,FALSE,1,1
Size,Size: 25,75,0.7,B,2,25,1,2,-0.818181818181818,-0.5,-0.98738107358058,0.611759100633513,-0.318181818181818,TRUE,TRUE,FALSE,1,4
Size,Size: 25,75,0.8,A,2,25,1,2,0.818181818181818,1,-0.683772233983162,1,-0.181818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,75,0.8,B,2,25,1,2,-0.818181818181818,-0.5,-0.98738107358058,0.611759100633513,-0.318181818181818,TRUE,TRUE,FALSE,1,4
Size,Size: 25,75,0.9,A,2,25,1,2,0.818181818181818,1,-0.683772233983162,1,-0.181818181818182,TRUE,TRUE,FALSE,2,2
Size,Size: 25,75,0.9,B,2,25,1,2,-0.818181818181818,-0.5,-0.98738107358058,0.611759100633513,-0.318181818181818,TRUE,TRUE,FALSE,1,4
Size,Size: 25,75,1,A,2,25,1,2,0.818181818181818,1,0.0814837471201992,1,-0.181818181818182,TRUE,TRUE,TRUE,6,6
Size,Size: 25,75,1,B,2,25,1,2,-0.818181818181818,-0.5,-0.98738107358058,0.611759100633513,-0.318181818181818,TRUE,TRUE,FALSE,1,4
Size,Size: 25,76,0.7,A,2,25,1,2,0.818181818181818,0.333333333333333,-0.811401351899508,0.983192482680775,0.484848484848485,TRUE,TRUE,FALSE,2,3
Size,Size: 25,76,0.7,B,2,25,1,2,-0.818181818181818,-1,-1,0.683772233983162,0.181818181818182,TRUE,TRUE,FALSE,0,2
Size,Size: 25,76,0.8,A,2,25,1,2,0.818181818181818,0.333333333333333,-0.811401351899508,0.983192482680775,0.484848484848485,TRUE,TRUE,FALSE,2,3
